buying,maint,doors,persons,lug-boot,safety,label
buying-vbuying-high,maint-low,2-doors,more-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-small,sf-high,unacc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-med,sf-med,unacc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-med,sf-high,acc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-big,sf-med,acc
buying-vbuying-high,maint-low,2-doors,more-persons,lb-big,sf-high,acc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-small,sf-high,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-med,sf-med,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-med,sf-high,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-big,sf-med,unacc
buying-vbuying-high,maint-low,3-doors,2-persons,lb-big,sf-high,unacc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-small,sf-high,acc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-med,sf-med,unacc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-med,sf-high,acc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-big,sf-med,acc
buying-vbuying-high,maint-low,3-doors,4-persons,lb-big,sf-high,acc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-small,sf-high,acc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-med,sf-med,acc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-med,sf-high,acc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-big,sf-med,acc
buying-vbuying-high,maint-low,3-doors,more-persons,lb-big,sf-high,acc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-small,sf-high,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-med,sf-med,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-med,sf-high,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-big,sf-med,unacc
buying-vbuying-high,maint-low,4-doors,2-persons,lb-big,sf-high,unacc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-small,sf-high,acc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-med,sf-med,acc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-med,sf-high,acc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-big,sf-med,acc
buying-vbuying-high,maint-low,4-doors,4-persons,lb-big,sf-high,acc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-small,sf-high,acc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-med,sf-med,acc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-med,sf-high,acc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-big,sf-med,acc
buying-vbuying-high,maint-low,4-doors,more-persons,lb-big,sf-high,acc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-small,sf-high,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-med,sf-med,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-med,sf-high,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-big,sf-med,unacc
buying-vbuying-high,maint-low,5more-doors,2-persons,lb-big,sf-high,unacc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-small,sf-high,acc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-med,sf-med,acc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-med,sf-high,acc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-big,sf-med,acc
buying-vbuying-high,maint-low,5more-doors,4-persons,lb-big,sf-high,acc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-small,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-small,sf-med,unacc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-small,sf-high,acc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-med,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-med,sf-med,acc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-med,sf-high,acc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-big,sf-low,unacc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-big,sf-med,acc
buying-vbuying-high,maint-low,5more-doors,more-persons,lb-big,sf-high,acc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,2-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,4-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,2-doors,more-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,2-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,4-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,3-doors,more-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,2-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,4-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,4-doors,more-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,2-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,4-persons,lb-big,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-small,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-small,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-small,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-med,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-med,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-med,sf-high,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-big,sf-low,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-big,sf-med,unacc
buying-high,maint-vmaint-high,5more-doors,more-persons,lb-big,sf-high,unacc
buying-high,maint-high,2-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-high,2-doors,2-persons,lb-small,sf-med,unacc
buying-high,maint-high,2-doors,2-persons,lb-small,sf-high,unacc
buying-high,maint-high,2-doors,2-persons,lb-med,sf-low,unacc
buying-high,maint-high,2-doors,2-persons,lb-med,sf-med,unacc
buying-high,maint-high,2-doors,2-persons,lb-med,sf-high,unacc
buying-high,maint-high,2-doors,2-persons,lb-big,sf-low,unacc
buying-high,maint-high,2-doors,2-persons,lb-big,sf-med,unacc
buying-high,maint-high,2-doors,2-persons,lb-big,sf-high,unacc
buying-high,maint-high,2-doors,4-persons,lb-small,sf-low,unacc
buying-high,maint-high,2-doors,4-persons,lb-small,sf-med,unacc
buying-high,maint-high,2-doors,4-persons,lb-small,sf-high,acc
buying-high,maint-high,2-doors,4-persons,lb-med,sf-low,unacc
buying-high,maint-high,2-doors,4-persons,lb-med,sf-med,unacc
buying-high,maint-high,2-doors,4-persons,lb-med,sf-high,acc
buying-high,maint-high,2-doors,4-persons,lb-big,sf-low,unacc
buying-high,maint-high,2-doors,4-persons,lb-big,sf-med,acc
buying-high,maint-high,2-doors,4-persons,lb-big,sf-high,acc
buying-high,maint-high,2-doors,more-persons,lb-small,sf-low,unacc
buying-high,maint-high,2-doors,more-persons,lb-small,sf-med,unacc
buying-high,maint-high,2-doors,more-persons,lb-small,sf-high,unacc
buying-high,maint-high,2-doors,more-persons,lb-med,sf-low,unacc
buying-high,maint-high,2-doors,more-persons,lb-med,sf-med,unacc
buying-high,maint-high,2-doors,more-persons,lb-med,sf-high,acc
buying-high,maint-high,2-doors,more-persons,lb-big,sf-low,unacc
buying-high,maint-high,2-doors,more-persons,lb-big,sf-med,acc
buying-high,maint-high,2-doors,more-persons,lb-big,sf-high,acc
buying-high,maint-high,3-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-high,3-doors,2-persons,lb-small,sf-med,unacc
buying-high,maint-high,3-doors,2-persons,lb-small,sf-high,unacc
buying-high,maint-high,3-doors,2-persons,lb-med,sf-low,unacc
buying-high,maint-high,3-doors,2-persons,lb-med,sf-med,unacc
buying-high,maint-high,3-doors,2-persons,lb-med,sf-high,unacc
buying-high,maint-high,3-doors,2-persons,lb-big,sf-low,unacc
buying-high,maint-high,3-doors,2-persons,lb-big,sf-med,unacc
buying-high,maint-high,3-doors,2-persons,lb-big,sf-high,unacc
buying-high,maint-high,3-doors,4-persons,lb-small,sf-low,unacc
buying-high,maint-high,3-doors,4-persons,lb-small,sf-med,unacc
buying-high,maint-high,3-doors,4-persons,lb-small,sf-high,acc
buying-high,maint-high,3-doors,4-persons,lb-med,sf-low,unacc
buying-high,maint-high,3-doors,4-persons,lb-med,sf-med,unacc
buying-high,maint-high,3-doors,4-persons,lb-med,sf-high,acc
buying-high,maint-high,3-doors,4-persons,lb-big,sf-low,unacc
buying-high,maint-high,3-doors,4-persons,lb-big,sf-med,acc
buying-high,maint-high,3-doors,4-persons,lb-big,sf-high,acc
buying-high,maint-high,3-doors,more-persons,lb-small,sf-low,unacc
buying-high,maint-high,3-doors,more-persons,lb-small,sf-med,unacc
buying-high,maint-high,3-doors,more-persons,lb-small,sf-high,acc
buying-high,maint-high,3-doors,more-persons,lb-med,sf-low,unacc
buying-high,maint-high,3-doors,more-persons,lb-med,sf-med,acc
buying-high,maint-high,3-doors,more-persons,lb-med,sf-high,acc
buying-high,maint-high,3-doors,more-persons,lb-big,sf-low,unacc
buying-high,maint-high,3-doors,more-persons,lb-big,sf-med,acc
buying-high,maint-high,3-doors,more-persons,lb-big,sf-high,acc
buying-high,maint-high,4-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-high,4-doors,2-persons,lb-small,sf-med,unacc
buying-high,maint-high,4-doors,2-persons,lb-small,sf-high,unacc
buying-high,maint-high,4-doors,2-persons,lb-med,sf-low,unacc
buying-high,maint-high,4-doors,2-persons,lb-med,sf-med,unacc
buying-high,maint-high,4-doors,2-persons,lb-med,sf-high,unacc
buying-high,maint-high,4-doors,2-persons,lb-big,sf-low,unacc
buying-high,maint-high,4-doors,2-persons,lb-big,sf-med,unacc
buying-high,maint-high,4-doors,2-persons,lb-big,sf-high,unacc
buying-high,maint-high,4-doors,4-persons,lb-small,sf-low,unacc
buying-high,maint-high,4-doors,4-persons,lb-small,sf-med,unacc
buying-high,maint-high,4-doors,4-persons,lb-small,sf-high,acc
buying-high,maint-high,4-doors,4-persons,lb-med,sf-low,unacc
buying-high,maint-high,4-doors,4-persons,lb-med,sf-med,acc
buying-high,maint-high,4-doors,4-persons,lb-med,sf-high,acc
buying-high,maint-high,4-doors,4-persons,lb-big,sf-low,unacc
buying-high,maint-high,4-doors,4-persons,lb-big,sf-med,acc
buying-high,maint-high,4-doors,4-persons,lb-big,sf-high,acc
buying-high,maint-high,4-doors,more-persons,lb-small,sf-low,unacc
buying-high,maint-high,4-doors,more-persons,lb-small,sf-med,unacc
buying-high,maint-high,4-doors,more-persons,lb-small,sf-high,acc
buying-high,maint-high,4-doors,more-persons,lb-med,sf-low,unacc
buying-high,maint-high,4-doors,more-persons,lb-med,sf-med,acc
buying-high,maint-high,4-doors,more-persons,lb-med,sf-high,acc
buying-high,maint-high,4-doors,more-persons,lb-big,sf-low,unacc
buying-high,maint-high,4-doors,more-persons,lb-big,sf-med,acc
buying-high,maint-high,4-doors,more-persons,lb-big,sf-high,acc
buying-high,maint-high,5more-doors,2-persons,lb-small,sf-low,unacc
buying-high,maint-high,5more-doors,2-persons,lb-small,sf-med,unacc
